,CarName,Owner,YearofPurchase,Transmission,Model,Distance,Fuel,Price,website,Product_url
1384, Maruti Swift,1st Owner,2013,Manual,VDI Manual,"66,350 km",Diesel,"₹3,04,599",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2013-cars-Noida-1000794229/
1385, Hyundai i20,1st Owner,2010,Manual,MAGNA O 1.2 Manual,"49,678 km",Petrol,"₹2,45,000",cars24.com,https://www.cars24.com/buy-used-Hyundai-i20-2010-cars-New-Delhi-1008283109/
1386, Maruti Swift,2nd Owner,2013,Manual,VDI Manual,"62,639 km",Petrol,"₹3,15,299",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2013-cars-Noida-1012997644/
1387, Maruti Swift Dzire,1st Owner,2013,Manual,VDI Manual,"69,373 km",Petrol,"₹3,81,499",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-Dzire-2013-cars-New-Delhi-1125443125/
1388, Maruti Alto 800,1st Owner,2014,Manual,LXI Manual,"66,835 km",Petrol,"₹1,97,999",cars24.com,https://www.cars24.com/buy-used-Maruti-Alto-800-2014-cars-New-Delhi-1121590126/
1389, Maruti Swift,1st Owner,2015,Manual,ZXI Manual,"67,696 km",Diesel,"₹3,85,299",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2015-cars-New-Delhi-1012472824/
1390, Maruti Baleno,1st Owner,2019,Manual,DELTA 1.2 K12 Manual,"13,635 km",Petrol,"₹6,13,699",cars24.com,https://www.cars24.com/buy-used-Maruti-Baleno-2019-cars-Faridabad-1008077345/
1391, Hyundai Santro Xing,1st Owner,2014,Manual,GL PLUS Manual,"39,366 km",Diesel,"₹2,70,000",cars24.com,https://www.cars24.com/buy-used-Hyundai-Santro-Xing-2014-cars-New-Delhi-1003107908/
1392, Ford Figo,3rd Owner,2012,Manual,1.2 TITANIUM DURATEC Manual,"67,289 km",Diesel,"₹1,67,000",cars24.com,https://www.cars24.com/buy-used-Ford-Figo-2012-cars-New-Delhi-1005773908/
1393, Maruti Swift Dzire,2nd Owner,2017,Manual,LDI BS IV Manual,"50,943 km",Petrol,"₹4,94,699",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-Dzire-2017-cars-New-Delhi-1006417447/
1394, Hyundai Grand i10,2nd Owner,2017,Manual,ASTA 1.2 VTVT Manual,"39,817 km",Petrol,"₹4,75,000",cars24.com,https://www.cars24.com/buy-used-Hyundai-Grand-i10-2017-cars-New-Delhi-1001583009/
1395, Maruti Swift,1st Owner,2014,Manual,VDI Manual,"68,109 km",Petrol,"₹3,73,699",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2014-cars-New-Delhi-1002634046/
1396, Maruti Swift,1st Owner,2012,Manual,ZXI Manual,"70,522 km",Petrol,"₹3,83,299",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2012-cars-New-Delhi-1000969248/
1397, Mahindra XUV500,1st Owner,2015,Manual,W6 4X2 Manual,"53,850 km",Diesel,"₹6,95,000",cars24.com,https://www.cars24.com/buy-used-Mahindra-XUV500-2015-cars-New-Delhi-1005955102/
1398, Maruti Swift,1st Owner,2019,Manual,VXI Manual,"25,529 km",Diesel,"₹5,94,099",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2019-cars-New-Delhi-1005153547/
1399, Maruti Vitara Brezza,2nd Owner,2016,Manual,ZDI Manual,"42,210 km",Diesel,"₹6,29,399",cars24.com,https://www.cars24.com/buy-used-Maruti-Vitara-Brezza-2016-cars-Noida-1000552620/
1400, Datsun Redi Go,1st Owner,2016,Manual,T Manual,"34,388 km",Petrol,"₹2,27,000",cars24.com,https://www.cars24.com/buy-used-Datsun-Redi-Go-2016-cars-New-Delhi-1000111504/
1401, Nissan Micra,1st Owner,2016,Automatic,XL CVT (PETROL) Automatic,"63,562 km",Petrol,"₹3,78,199",cars24.com,https://www.cars24.com/buy-used-Nissan-Micra-2016-cars-New-Delhi-1001751647/
1402, Toyota Innova Crysta,1st Owner,2019,Manual,2.4 VX 7 STR Manual,"31,235 km",Diesel,"₹18,00,000",cars24.com,https://www.cars24.com/buy-used-Toyota-Innova-Crysta-2019-cars-New-Delhi-1001166743/
1403, Maruti Wagon R 1.0,1st Owner,2010,Manual,LXI Manual,"46,741 km",Petrol,"₹2,15,000",cars24.com,https://www.cars24.com/buy-used-Maruti-Wagon-R-1.0-2010-cars-New-Delhi-1008017700/
1404, Maruti Alto K10,1st Owner,2018,Manual,VXI Manual,"47,923 km",Diesel,"₹3,17,699",cars24.com,https://www.cars24.com/buy-used-Maruti-Alto-K10-2018-cars-Noida-1006659607/
1405, Nissan Sunny,1st Owner,2013,Manual,XL DIESEL Manual,"65,603 km",Diesel,"₹2,37,000",cars24.com,https://www.cars24.com/buy-used-Nissan-Sunny-2013-cars-New-Delhi-1002088800/
1406, Honda Brio,1st Owner,2016,Manual,1.2 S MT I VTEC Manual,"3,441 km",Petrol,"₹4,54,000",cars24.com,https://www.cars24.com/buy-used-Honda-Brio-2016-cars-New-Delhi-1003325502/
1407, Maruti Swift Dzire,1st Owner,2015,Manual,VDI BS IV Manual,"69,039 km",Petrol,"₹4,06,299",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-Dzire-2015-cars-New-Delhi-1002472523/
1408, Maruti Baleno,1st Owner,2016,Automatic,DELTA 1.2 K12 AMT Automatic,"40,520 km",Diesel,"₹5,33,000",cars24.com,https://www.cars24.com/buy-used-Maruti-Baleno-2016-cars-New-Delhi-1000815909/
1409, Toyota Etios Liva,1st Owner,2013,Manual,D 4D GD Manual,"65,986 km",Petrol,"₹2,97,699",cars24.com,https://www.cars24.com/buy-used-Toyota-Etios-Liva-2013-cars-New-Delhi-1128112820/
1410, Hyundai i10,1st Owner,2013,Manual,MAGNA 1.1 IRDE2 Manual,"65,231 km",Diesel,"₹2,56,000",cars24.com,https://www.cars24.com/buy-used-Hyundai-i10-2013-cars-New-Delhi-1009828402/
1411, MG HECTOR,1st Owner,2019,Manual,SHARP HYBIRD PETROL MT Manual,"8,528 km",Diesel,"₹16,43,399",cars24.com,https://www.cars24.com/buy-used-MG-HECTOR-2019-cars-Noida-1006342843/
1412, Ford Ecosport,2nd Owner,2017,Automatic,1.5 TITANIUM TI VCT AT Automatic,"14,976 km",Petrol,"₹7,38,399",cars24.com,https://www.cars24.com/buy-used-Ford-Ecosport-2017-cars-Noida-1002582840/
1413, Maruti Swift Dzire,2nd Owner,2014,Manual,VDI BS IV Manual,"66,906 km",Diesel,"₹3,35,199",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-Dzire-2014-cars-New-Delhi-1004269642/
1414, Hyundai Grand i10,2nd Owner,2017,Manual,MAGNA 1.2 KAPPA VTVT Manual,"78,268 km",Petrol,"₹4,12,699",cars24.com,https://www.cars24.com/buy-used-Hyundai-Grand-i10-2017-cars-New-Delhi-1004749100/
1415, Maruti Baleno,1st Owner,2019,Manual,DELTA 1.2 K12 Manual,"24,376 km",Petrol,"₹6,02,000",cars24.com,https://www.cars24.com/buy-used-Maruti-Baleno-2019-cars-New-Delhi-1001435700/
1416, Hyundai Elite i20,1st Owner,2018,Manual,ASTA 1.2 (O) Manual,"32,609 km",Petrol,"₹6,23,499",cars24.com,https://www.cars24.com/buy-used-Hyundai-Elite-i20-2018-cars-New-Delhi-1009976840/
1417, Honda City,2nd Owner,2014,Manual,SV MT PETROL Manual,"61,067 km",Petrol,"₹5,21,299",cars24.com,https://www.cars24.com/buy-used-Honda-City-2014-cars-Noida-1005796924/
1418, Volkswagen Ameo,1st Owner,2017,Manual,HIGHLINE 1.5 Manual,"43,523 km",Diesel,"₹5,00,699",cars24.com,https://www.cars24.com/buy-used-Volkswagen-Ameo-2017-cars-New-Delhi-1122122747/
1419, Hyundai Eon,1st Owner,2015,Manual,ERA PLUS Manual,"33,634 km",Petrol,"₹2,43,000",cars24.com,https://www.cars24.com/buy-used-Hyundai-Eon-2015-cars-New-Delhi-1006445500/
1420, Maruti Wagon R 1.0,1st Owner,2017,Manual,VXI Manual,"74,055 km",Diesel,"₹3,45,599",cars24.com,https://www.cars24.com/buy-used-Maruti-Wagon-R-1.0-2017-cars-New-Delhi-1002256540/
1421, Honda Jazz,1st Owner,2016,Manual,1.2 SV MT Manual,"24,818 km",Diesel,"₹5,32,000",cars24.com,https://www.cars24.com/buy-used-Honda-Jazz-2016-cars-New-Delhi-1006218400/
1422, Hyundai Grand i10,1st Owner,2018,Manual,MAGNA 1.2 VTVT Manual,"64,949 km",Diesel,"₹4,49,000",cars24.com,https://www.cars24.com/buy-used-Hyundai-Grand-i10-2018-cars-New-Delhi-1000483409/
1423, Honda Amaze,1st Owner,2015,Manual,1.2 SMT I VTEC Manual,"62,045 km",Petrol,"₹4,20,199",cars24.com,https://www.cars24.com/buy-used-Honda-Amaze-2015-cars-Noida-1006956223/
1424, Hyundai Santro Xing,1st Owner,2014,Manual,GL PLUS Manual,"58,661 km",Diesel,"₹2,87,199",cars24.com,https://www.cars24.com/buy-used-Hyundai-Santro-Xing-2014-cars-Noida-1003560546/
1425, Honda City,1st Owner,2018,Manual,V MT PETROL Manual,"33,595 km",Petrol,"₹8,15,000",cars24.com,https://www.cars24.com/buy-used-Honda-City-2018-cars-New-Delhi-1007443909/
1426, Honda Amaze,1st Owner,2018,Automatic,1.2 SAT I VTEC Automatic,"31,266 km",Diesel,"₹6,45,899",cars24.com,https://www.cars24.com/buy-used-Honda-Amaze-2018-cars-Noida-1007129306/
1427, Ford Ecosport,1st Owner,2016,Manual,1.5 AMBIENTE TDCI Manual,"56,731 km",Petrol,"₹4,59,000",cars24.com,https://www.cars24.com/buy-used-Ford-Ecosport-2016-cars-New-Delhi-1005088604/
1428, Maruti Alto,1st Owner,2009,Manual,STD Manual,"40,847 km",Petrol,"₹1,12,399",cars24.com,https://www.cars24.com/buy-used-Maruti-Alto-2009-cars-Noida-1008883624/
1429, Honda City,3rd Owner,2010,Manual,S MT PETROL Manual,"86,479 km",Petrol,"₹3,06,599",cars24.com,https://www.cars24.com/buy-used-Honda-City-2010-cars-New-Delhi-1052666629/
1430, Hyundai i20,2nd Owner,2011,Manual,MAGNA O 1.2 Manual,"80,757 km",Petrol,"₹2,53,000",cars24.com,https://www.cars24.com/buy-used-Hyundai-i20-2011-cars-New-Delhi-1007548203/
1431, Hyundai i20,1st Owner,2013,Manual,MAGNA O 1.2 Manual,"60,410 km",Diesel,"₹3,30,000",cars24.com,https://www.cars24.com/buy-used-Hyundai-i20-2013-cars-New-Delhi-1007481609/
1432, Maruti Vitara Brezza,1st Owner,2018,Manual,VDI Manual,"26,170 km",Diesel,"₹7,22,499",cars24.com,https://www.cars24.com/buy-used-Maruti-Vitara-Brezza-2018-cars-Gurgaon-1101499542/
1433, Volkswagen Polo,3rd Owner,2013,Manual,HIGHLINE1.2L PETROL Manual,"66,352 km",Diesel,"₹2,87,000",cars24.com,https://www.cars24.com/buy-used-Volkswagen-Polo-2013-cars-New-Delhi-1001933308/
1434, Hyundai Grand i10,2nd Owner,2015,Manual,SPORTS 1.2 VTVT Manual,"68,468 km",Diesel,"₹3,64,899",cars24.com,https://www.cars24.com/buy-used-Hyundai-Grand-i10-2015-cars-Noida-1126819446/
1435, Maruti Alto K10,1st Owner,2013,Manual,VXI Manual,"69,569 km",Petrol,"₹2,00,000",cars24.com,https://www.cars24.com/buy-used-Maruti-Alto-K10-2013-cars-New-Delhi-1009448800/
1436, Hyundai i10,1st Owner,2010,Manual,MAGNA 1.2 Manual,"63,730 km",Diesel,"₹1,85,000",cars24.com,https://www.cars24.com/buy-used-Hyundai-i10-2010-cars-New-Delhi-1007097404/
1437, Toyota Innova,1st Owner,2013,Manual,2.5 GX 8 STR BS IV Manual,"63,747 km",Diesel,"₹6,74,899",cars24.com,https://www.cars24.com/buy-used-Toyota-Innova-2013-cars-New-Delhi-1004769137/
1438, Honda Amaze,1st Owner,2016,Manual,1.2 SMT I VTEC Manual,"37,136 km",Diesel,"₹4,50,000",cars24.com,https://www.cars24.com/buy-used-Honda-Amaze-2016-cars-New-Delhi-1003043605/
1439, Maruti Ciaz,3rd Owner,2016,Manual,VDI+ SHVS Manual,"55,437 km",Petrol,"₹5,02,299",cars24.com,https://www.cars24.com/buy-used-Maruti-Ciaz-2016-cars-Noida-1004944242/
1440, Ford Ecosport,1st Owner,2018,Manual,1.5TITANIUM TDCI Manual,"20,925 km",Petrol,"₹8,75,699",cars24.com,https://www.cars24.com/buy-used-Ford-Ecosport-2018-cars-New-Delhi-1103210245/
1441, Hyundai i20,2nd Owner,2011,Manual,MAGNA O 1.2 Manual,"55,343 km",Petrol,"₹2,53,000",cars24.com,https://www.cars24.com/buy-used-Hyundai-i20-2011-cars-New-Delhi-1001743404/
1442, Maruti Swift,1st Owner,2015,Manual,LXI OPT Manual,"63,229 km",Petrol,"₹3,79,699",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2015-cars-Noida-1004929000/
1443, Maruti Swift,1st Owner,2017,Manual,VDI ABS Manual,"56,585 km",Diesel,"₹4,65,699",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2017-cars-New-Delhi-1005664041/
1444, Maruti Swift,1st Owner,2015,Manual,VDI ABS Manual,"66,476 km",Diesel,"₹3,89,699",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2015-cars-New-Delhi-1109280834/
1445, Maruti Swift Dzire,1st Owner,2015,Manual,VXI 1.2 BS IV Manual,"62,640 km",Petrol,"₹4,00,199",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-Dzire-2015-cars-Noida-1009511800/
1446, Maruti Ritz,1st Owner,2012,Manual,VXI BS IV Manual,"46,398 km",Petrol,"₹2,75,000",cars24.com,https://www.cars24.com/buy-used-Maruti-Ritz-2012-cars-New-Delhi-1004928801/
1447, Renault Kwid,1st Owner,2019,Manual,RXL Manual,"36,077 km",Petrol + CNG,"₹3,28,199",cars24.com,https://www.cars24.com/buy-used-Renault-Kwid-2019-cars-New-Delhi-1102921209/
1448, Maruti Swift,2nd Owner,2015,Manual,VDI ABS Manual,"61,216 km",Petrol,"₹4,05,499",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2015-cars-New-Delhi-1002284727/
1449, Maruti Swift Dzire,1st Owner,2012,Manual,VDI BS IV Manual,"77,500 km",Petrol,"₹3,57,299",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-Dzire-2012-cars-New-Delhi-1052729743/
1450, Toyota Etios,1st Owner,2012,Manual,GD Manual,"81,239 km",Diesel,"₹2,60,699",cars24.com,https://www.cars24.com/buy-used-Toyota-Etios-2012-cars-Faridabad-1007852136/
1451, Maruti Baleno,1st Owner,2017,Manual,ZETA 1.2 K12 Manual,"43,299 km",Diesel,"₹6,00,399",cars24.com,https://www.cars24.com/buy-used-Maruti-Baleno-2017-cars-New-Delhi-1004843240/
1452, Maruti Vitara Brezza,1st Owner,2019,Manual,VDI Manual,"19,254 km",Petrol,"₹8,03,799",cars24.com,https://www.cars24.com/buy-used-Maruti-Vitara-Brezza-2019-cars-New-Delhi-1008350640/
1453, Volkswagen Polo,1st Owner,2016,Manual,HIGHLINE1.2L PETROL Manual,"37,346 km",Diesel,"₹4,95,000",cars24.com,https://www.cars24.com/buy-used-Volkswagen-Polo-2016-cars-New-Delhi-1005313902/
1454, Maruti Ciaz,1st Owner,2016,,VDI (O) SHVS HYBIRD,"51,094 km",Diesel,"₹5,30,000",cars24.com,https://www.cars24.com/buy-used-Maruti-Ciaz-2016-cars-New-Delhi-1007230343/
1455, Hyundai Grand i10,1st Owner,2016,Manual,SPORTZ 1.2 KAPPA VTVT Manual,"56,653 km",Diesel,"₹3,92,299",cars24.com,https://www.cars24.com/buy-used-Hyundai-Grand-i10-2016-cars-New-Delhi-1009439740/
1456, Maruti IGNIS,1st Owner,2017,Manual,ALPHA 1.2 K12 Manual,"34,135 km",Diesel,"₹5,34,399",cars24.com,https://www.cars24.com/buy-used-Maruti-IGNIS-2017-cars-Noida-1008759702/
1457, Maruti Wagon R,1st Owner,2009,Manual,LXI Manual,"37,788 km",Petrol,"₹1,43,000",cars24.com,https://www.cars24.com/buy-used-Maruti-Wagon-R-2009-cars-New-Delhi-1004703804/
1458, Maruti Ritz,1st Owner,2013,Manual,VDI Manual,"66,549 km",Diesel,"₹2,63,099",cars24.com,https://www.cars24.com/buy-used-Maruti-Ritz-2013-cars-Noida-1124180329/
1459, Ford Fiesta,1st Owner,2009,Manual,1.6 EXI LTD Manual,"94,121 km",Petrol,"₹1,90,399",cars24.com,https://www.cars24.com/buy-used-Ford-Fiesta-2009-cars-Noida-1011349048/
1460, Maruti Swift,1st Owner,2014,Manual,ZDI Manual,"72,636 km",Diesel,"₹4,10,399",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2014-cars-New-Delhi-1000440626/
1461, Hyundai Grand i10,1st Owner,2017,Manual,Sportz1.2 CRDI Manual,"86,872 km",Diesel,"₹3,50,000",cars24.com,https://www.cars24.com/buy-used-Hyundai-Grand-i10-2017-cars-New-Delhi-1006333902/
1462, Maruti Vitara Brezza,1st Owner,2020,Manual,LXI Manual,"12,889 km",Petrol,"₹7,80,000",cars24.com,https://www.cars24.com/buy-used-Maruti-Vitara-Brezza-2020-cars-New-Delhi-1002013501/
1463, Maruti Ritz,1st Owner,2013,Manual,VDI Manual,"70,687 km",Petrol,"₹2,69,999",cars24.com,https://www.cars24.com/buy-used-Maruti-Ritz-2013-cars-New-Delhi-1006342626/
1464, Maruti Alto 800,1st Owner,2016,Manual,LXI Manual,"56,491 km",Petrol,"₹2,33,099",cars24.com,https://www.cars24.com/buy-used-Maruti-Alto-800-2016-cars-New-Delhi-1013743421/
1465, Maruti A Star,2nd Owner,2009,Manual,VXI Manual,"81,050 km",Petrol,"₹1,48,399",cars24.com,https://www.cars24.com/buy-used-Maruti-A-Star-2009-cars-New-Delhi-1001099648/
1466, Honda Brio,1st Owner,2014,Manual,1.2 S MT I VTEC Manual,"68,750 km",Petrol,"₹3,45,000",cars24.com,https://www.cars24.com/buy-used-Honda-Brio-2014-cars-New-Delhi-1000513704/
1467, Hyundai Grand i10,1st Owner,2017,,SPORTZ (O) 1.2 AT VTVT,"29,168 km",Diesel,"₹4,98,000",cars24.com,https://www.cars24.com/buy-used-Hyundai-Grand-i10-2017-cars-New-Delhi-1002198807/
1468, Maruti Ciaz,1st Owner,2016,Manual,SHVS VDI Manual,"57,631 km",Diesel,"₹5,45,199",cars24.com,https://www.cars24.com/buy-used-Maruti-Ciaz-2016-cars-New-Delhi-1006081247/
1469, Maruti Swift Dzire,1st Owner,2013,Manual,VDI BS IV Manual,"66,341 km",Diesel,"₹3,90,999",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-Dzire-2013-cars-Noida-1007895707/
1470, Maruti Swift,1st Owner,2015,Manual,VDI ABS Manual,"63,642 km",Diesel,"₹3,99,399",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2015-cars-New-Delhi-1007104521/
1471, Maruti Baleno,1st Owner,2016,Manual,ALPHA DDIS 190 Manual,"63,380 km",Petrol,"₹5,42,399",cars24.com,https://www.cars24.com/buy-used-Maruti-Baleno-2016-cars-New-Delhi-1007667941/
1472, Honda City,2nd Owner,2010,Manual,V MT PETROL Manual,"90,470 km",Diesel,"₹2,60,000",cars24.com,https://www.cars24.com/buy-used-Honda-City-2010-cars-New-Delhi-1005908007/
1473, Maruti Baleno,2nd Owner,2016,Manual,SIGMA 1.2 K12 Manual,"57,058 km",Diesel,"₹4,01,199",cars24.com,https://www.cars24.com/buy-used-Maruti-Baleno-2016-cars-New-Delhi-1005659609/
1474, Maruti Vitara Brezza,1st Owner,2017,Manual,LDI OPT Manual,"50,363 km",Diesel,"₹7,25,000",cars24.com,https://www.cars24.com/buy-used-Maruti-Vitara-Brezza-2017-cars-New-Delhi-1009437000/
1475, Maruti A Star,1st Owner,2012,Manual,LXI Manual,"53,322 km",Diesel,"₹2,11,000",cars24.com,https://www.cars24.com/buy-used-Maruti-A-Star-2012-cars-New-Delhi-1005229501/
1476, Maruti Swift,1st Owner,2012,Manual,VDI Manual,"76,353 km",Diesel,"₹2,94,499",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2012-cars-New-Delhi-1005954928/
1477, Maruti Alto 800,1st Owner,2012,Manual,LXI Manual,"82,189 km",Diesel,"₹2,09,999",cars24.com,https://www.cars24.com/buy-used-Maruti-Alto-800-2012-cars-New-Delhi-1109936121/
1478, Honda Amaze,1st Owner,2016,Automatic,1.2 SAT I VTEC Automatic,"50,290 km",Diesel,"₹4,75,000",cars24.com,https://www.cars24.com/buy-used-Honda-Amaze-2016-cars-New-Delhi-1006891803/
1479, Hyundai Elite i20,1st Owner,2017,Manual,SPORTZ 1.2 Manual,"34,724 km",Diesel,"₹5,50,000",cars24.com,https://www.cars24.com/buy-used-Hyundai-Elite-i20-2017-cars-New-Delhi-1003151702/
1480, Chevrolet Aveo U VA,1st Owner,2012,Manual,LS 1.2 Manual,"71,131 km",Diesel,"₹1,65,000",cars24.com,https://www.cars24.com/buy-used-Chevrolet-Aveo-U-VA-2012-cars-New-Delhi-1007607801/
1481, BMW X1,1st Owner,2020,Automatic,SDRIVE 20D Automatic,"8,932 km",Diesel,"₹34,00,000",cars24.com,https://www.cars24.com/buy-used-BMW-X1-2020-cars-New-Delhi-1003028600/
1482, Maruti Swift Dzire,1st Owner,2013,Manual,VDI BS IV Manual,"78,368 km",Petrol,"₹3,38,199",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-Dzire-2013-cars-New-Delhi-1006676624/
1483, Mercedes Benz C Class,1st Owner,2012,Automatic,C 220 CDI AVANTGARDE Automatic,"23,771 km",Petrol,"₹10,39,899",cars24.com,https://www.cars24.com/buy-used-Mercedes-Benz-C-Class-2012-cars-New-Delhi-1006260823/
1484, Honda City,2nd Owner,2010,Manual,S MT PETROL Manual,"87,755 km",Diesel,"₹3,10,199",cars24.com,https://www.cars24.com/buy-used-Honda-City-2010-cars-New-Delhi-1008544620/
1485, Maruti Celerio,1st Owner,2016,Manual,ZXI Manual,"72,059 km",Diesel,"₹3,04,599",cars24.com,https://www.cars24.com/buy-used-Maruti-Celerio-2016-cars-New-Delhi-1000420222/
1486, Nissan Terrano,2nd Owner,2013,Manual,XV D THP PREMIUM 110 PS Manual,"62,600 km",Diesel,"₹4,48,999",cars24.com,https://www.cars24.com/buy-used-Nissan-Terrano-2013-cars-Gurgaon-1008311041/
1487, Skoda Rapid,2nd Owner,2014,Automatic,ELEGANCE 1.6 MPFI AT Automatic,"64,504 km",Petrol,"₹4,25,000",cars24.com,https://www.cars24.com/buy-used-Skoda-Rapid-2014-cars-New-Delhi-1002923307/
1488, Maruti Swift,1st Owner,2013,Manual,VDI Manual,"70,684 km",Petrol,"₹3,31,799",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2013-cars-New-Delhi-1051759846/
1489, Ford Ecosport,1st Owner,2018,Manual,1.5 TDCI TITANIUM PLUS Manual,"40,788 km",Diesel,"₹8,04,999",cars24.com,https://www.cars24.com/buy-used-Ford-Ecosport-2018-cars-New-Delhi-1017435346/
1490, Honda Jazz,1st Owner,2015,Manual,1.2 VX I-VTECH Manual,"54,876 km",Petrol,"₹4,52,000",cars24.com,https://www.cars24.com/buy-used-Honda-Jazz-2015-cars-New-Delhi-1004403907/
1491, Hyundai Elite i20,1st Owner,2016,Manual,MAGNA 1.2 Manual,"43,806 km",Diesel,"₹5,34,899",cars24.com,https://www.cars24.com/buy-used-Hyundai-Elite-i20-2016-cars-New-Delhi-1052083546/
1492, Maruti Baleno,1st Owner,2015,Manual,ALPHA DDIS 190 Manual,"65,431 km",Petrol,"₹5,23,000",cars24.com,https://www.cars24.com/buy-used-Maruti-Baleno-2015-cars-New-Delhi-1001131604/
1493, Maruti Alto 800,1st Owner,2019,Manual,LXI Manual,"32,617 km",Petrol,"₹3,55,000",cars24.com,https://www.cars24.com/buy-used-Maruti-Alto-800-2019-cars-New-Delhi-1007355405/
1494, Hyundai Xcent,1st Owner,2015,,1.2 S VTVT,"36,571 km",Diesel,"₹3,82,000",cars24.com,https://www.cars24.com/buy-used-Hyundai-Xcent-2015-cars-New-Delhi-1000958505/
1495, Honda City,3rd Owner,2010,Manual,S MT PETROL Manual,"76,740 km",Petrol,"₹2,88,399",cars24.com,https://www.cars24.com/buy-used-Honda-City-2010-cars-New-Delhi-1017446328/
1496, Renault Kwid,1st Owner,2019,Manual,RXL Manual,"29,104 km",Petrol,"₹3,30,899",cars24.com,https://www.cars24.com/buy-used-Renault-Kwid-2019-cars-Gurgaon-1010589109/
1497, Hyundai Santro Xing,1st Owner,2014,Manual,GL PLUS Manual,"64,626 km",Petrol,"₹2,66,899",cars24.com,https://www.cars24.com/buy-used-Hyundai-Santro-Xing-2014-cars-New-Delhi-1006816544/
1498, Maruti Baleno,1st Owner,2017,Manual,DELTA 1.2 K12 Manual,"49,968 km",Diesel,"₹5,32,399",cars24.com,https://www.cars24.com/buy-used-Maruti-Baleno-2017-cars-Gurgaon-1010976846/
1499, Skoda Rapid,1st Owner,2018,Manual,STYLE 1.6 MPI MT Manual,"48,563 km",Petrol,"₹6,56,499",cars24.com,https://www.cars24.com/buy-used-Skoda-Rapid-2018-cars-Noida-2339424848/
1500, Volkswagen Polo,1st Owner,2015,Manual,HIGHLINE1.5L DIESEL Manual,"63,925 km",Diesel,"₹3,88,999",cars24.com,https://www.cars24.com/buy-used-Volkswagen-Polo-2015-cars-Gurgaon-1016453848/
1501, Maruti Baleno,1st Owner,2018,Manual,ZETA 1.2 K12 Manual,"36,933 km",Petrol + CNG,"₹6,07,799",cars24.com,https://www.cars24.com/buy-used-Maruti-Baleno-2018-cars-New-Delhi-1016227202/
1502, Maruti Vitara Brezza,1st Owner,2019,Manual,VDI Manual,"24,974 km",Diesel,"₹8,23,499",cars24.com,https://www.cars24.com/buy-used-Maruti-Vitara-Brezza-2019-cars-New-Delhi-1006895741/
1503, Ford Ecosport,2nd Owner,2016,Manual,1.5 AMBIENTE TDCI Manual,"52,755 km",Petrol,"₹4,91,099",cars24.com,https://www.cars24.com/buy-used-Ford-Ecosport-2016-cars-New-Delhi-1003959701/
1504, Maruti Swift Dzire,1st Owner,2012,Manual,ZDI Manual,"79,396 km",Petrol,"₹3,55,799",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-Dzire-2012-cars-New-Delhi-1107064925/
1505, Maruti Ritz,1st Owner,2010,Manual,LXI Manual,"1,05,867 km",Petrol,"₹2,01,899",cars24.com,https://www.cars24.com/buy-used-Maruti-Ritz-2010-cars-New-Delhi-1003859544/
1506, Renault Kwid,1st Owner,2018,Manual,RXT Opt Manual,"42,779 km",Petrol,"₹3,17,000",cars24.com,https://www.cars24.com/buy-used-Renault-Kwid-2018-cars-New-Delhi-1002643605/
1507, Maruti Swift Dzire,1st Owner,2012,Manual,VDI BS IV Manual,"81,549 km",Diesel,"₹3,39,499",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-Dzire-2012-cars-New-Delhi-1054936820/
1508, Maruti Wagon R 1.0,1st Owner,2016,Manual,VXI Manual,"45,306 km",Petrol,"₹3,37,000",cars24.com,https://www.cars24.com/buy-used-Maruti-Wagon-R-1.0-2016-cars-New-Delhi-1002270643/
1509, Maruti Vitara Brezza,1st Owner,2018,Manual,VDI Manual,"40,228 km",Petrol,"₹7,84,199",cars24.com,https://www.cars24.com/buy-used-Maruti-Vitara-Brezza-2018-cars-New-Delhi-1051437745/
1510, MG HECTOR,1st Owner,2019,Automatic,SHARP DCT PETROL Automatic,"11,558 km",Diesel,"₹16,60,000",cars24.com,https://www.cars24.com/buy-used-MG-HECTOR-2019-cars-New-Delhi-1004599502/
